Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","1354195.68","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","889216.746","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","449963.381","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","1369003.306","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","893272.09","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","460779.764","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","1383112.05","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","896909.218","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","471828.295","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1396387.127","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","900099.113","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","483098.64","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1407563.842","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","902833.076","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","494589.933","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1950","1950","1000 No","20411.638","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1950","1950","1000 No","17297.462","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1950","1950","1000 No","3412.898","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1951","1951","1000 No","20914.57","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1951","1951","1000 No","17694.693","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1951","1951","1000 No","3568.509","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1952","1952","1000 No","21443.932","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1952","1952","1000 No","18105.698","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1952","1952","1000 No","3732.287","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1953","1953","1000 No","21994.681","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1953","1953","1000 No","18531.98","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1953","1953","1000 No","3904.553","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1954","1954","1000 No","22569.794","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1954","1954","1000 No","18974.254","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1954","1954","1000 No","4086.176","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1955","1955","1000 No","23173.97","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1955","1955","1000 No","19433.407","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1955","1955","1000 No","4277.639","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1956","1956","1000 No","23805.336","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1956","1956","1000 No","19909.907","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1956","1956","1000 No","4479.612","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1957","1957","1000 No","24462.194","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1957","1957","1000 No","20404.484","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1957","1957","1000 No","4692.308","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1958","1958","1000 No","25135.27","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1958","1958","1000 No","20916.978","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1958","1958","1000 No","4916.575","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1959","1959","1000 No","25840.323","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1959","1959","1000 No","21447.48","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1959","1959","1000 No","5152.795","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1960","1960","1000 No","26596.584","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1960","1960","1000 No","22007.524","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1960","1960","1000 No","5389.651","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1961","1961","1000 No","27399.963","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1961","1961","1000 No","22641.175","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1961","1961","1000 No","5583.029","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1962","1962","1000 No","28242.174","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1962","1962","1000 No","23296.727","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1962","1962","1000 No","5784.307","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1963","1963","1000 No","29114.124","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1963","1963","1000 No","23973.611","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1963","1963","1000 No","5993.43","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1964","1964","1000 No","30013.573","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1964","1964","1000 No","24670.959","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1964","1964","1000 No","6210.373","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1965","1965","1000 No","30940.27","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1965","1965","1000 No","25387.92","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1965","1965","1000 No","6434.876","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1966","1966","1000 No","31883.754","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1966","1966","1000 No","26122.387","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1966","1966","1000 No","6666.709","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1967","1967","1000 No","32839.341","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1967","1967","1000 No","26872.937","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1967","1967","1000 No","6905.567","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1968","1968","1000 No","33807.357","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1968","1968","1000 No","27639.366","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1968","1968","1000 No","7151.579","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1969","1969","1000 No","34787.583","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1969","1969","1000 No","28422.05","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1969","1969","1000 No","7404.754","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1970","1970","1000 No","35791.728","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1970","1970","1000 No","29179.982","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1970","1970","1000 No","7704.931","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1971","1971","1000 No","36807.997","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1971","1971","1000 No","29824.522","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1971","1971","1000 No","8140.403","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1972","1972","1000 No","37834.384","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1972","1972","1000 No","30465.998","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1972","1972","1000 No","8595.996","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1973","1973","1000 No","38873.06","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1973","1973","1000 No","31096.059","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1973","1973","1000 No","9068.907","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1974","1974","1000 No","39900.961","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1974","1974","1000 No","31702.356","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1974","1974","1000 No","9557.18","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1975","1975","1000 No","40908.471","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1975","1975","1000 No","32276.817","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1975","1975","1000 No","10058.137","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1976","1976","1000 No","41882.128","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1976","1976","1000 No","32815.791","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1976","1976","1000 No","10571.05","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1977","1977","1000 No","42843.802","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1977","1977","1000 No","33321.107","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1977","1977","1000 No","11094.903","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1978","1978","1000 No","43806.715","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1978","1978","1000 No","33792.533","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1978","1978","1000 No","11630.903","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1979","1979","1000 No","44760.091","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1979","1979","1000 No","34232.924","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1979","1979","1000 No","12179.383","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","45737.753","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","34690.258","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","12695.065","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","46727.292","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","35262.88","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","13074.623","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","47700.34","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","35813.575","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","13453.985","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","48670.565","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 No","36350.399","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 No","13835.8","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 No","49636.724","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 No","36883.799","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 No","14224.283","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 No","50594.94","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 No","37420.205","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 No","14621.264","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 No","51542.094","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 No","37966.175","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 No","15030.292","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 No","52479.181","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 No","38515.494","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 No","15448.912","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 No","53410.965","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 No","39044.388","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 No","15867.946","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 No","54324.004","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 No","39521.614","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 No","16273.492","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","55228.41","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","39934.1","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","16648.721","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","56099.865","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","40313.875","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","16944.526","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","56939.02","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","40623.399","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","17214.479","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","57776.082","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","40894.135","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","17470.756","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","58610.01","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","41169.433","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","17732.233","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","59424.834","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","41479.759","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","18012.031","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","60211.096","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","41835.963","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","18315.509","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","60989.108","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","42226.167","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","18637.339","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","61745.217","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","42628.478","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","18968.805","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","62442.651","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","43011.057","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","19295.594","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","63066.603","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","43198.106","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","19759.915","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","63649.892","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","42861.156","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","20682.166","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","64222.58","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","42458.762","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","21614.402","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","64776.956","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","41999.085","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","22555.867","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","65311.166","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","41491.898","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","23510.333","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","65821.36","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","40948.938","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","24476.532","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","66319.525","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","40368.169","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","25455.995","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","66826.754","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2007","2007","1000 No","39750.794","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2007","2007","1000 No","26444.821","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","67328.239","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2008","2008","1000 No","39101.036","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2008","2008","1000 No","27444.724","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","67813.654","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2009","2009","1000 No","38428.419","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2009","2009","1000 No","28453.448","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","68270.489","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2010","2010","1000 No","37733.694","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2010","2010","1000 No","29475.114","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","68712.846","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2011","2011","1000 No","37345.66","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2011","2011","1000 No","30184.47","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","69157.023","X","Figure from international organizations",""
