Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2007","2007","kg/ha","8.9677","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2008","2008","kg/ha","8.3495","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2009","2009","kg/ha","8.7588","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2010","2010","kg/ha","9.0397","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2011","2011","kg/ha","8.6757","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2012","2012","kg/ha","9.0002","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2013","2013","kg/ha","9.2912","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2014","2014","kg/ha","8.9204","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2015","2015","kg/ha","8.7811","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2016","2016","kg/ha","8.9008","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2017","2017","kg/ha","9.0383","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","9.1549","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2019","2019","kg/ha","9.0492","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2020","2020","kg/ha","8.9557","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2021","2021","kg/ha","8.9619","E","Estimated value",""
"ESB","Cropland Nutrient Balance","764","Thailand","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2022","2022","kg/ha","9.0407","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1961","1961","kg/ha","3.358","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1962","1962","kg/ha","3.4165","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1963","1963","kg/ha","3.4762","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1964","1964","kg/ha","3.5373","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1965","1965","kg/ha","3.5993","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1966","1966","kg/ha","3.6617","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1967","1967","kg/ha","3.7253","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1968","1968","kg/ha","3.7881","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1969","1969","kg/ha","3.8536","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1970","1970","kg/ha","3.9203","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1971","1971","kg/ha","3.9691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1972","1972","kg/ha","4.0276","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1973","1973","kg/ha","4.1444","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1974","1974","kg/ha","4.0566","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1975","1975","kg/ha","4.1624","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1976","1976","kg/ha","4.1995","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1977","1977","kg/ha","4.3592","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1978","1978","kg/ha","4.1937","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1979","1979","kg/ha","4.0892","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1980","1980","kg/ha","4.4275","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1981","1981","kg/ha","4.4166","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1982","1982","kg/ha","4.6171","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1983","1983","kg/ha","4.937","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1984","1984","kg/ha","5.0167","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1985","1985","kg/ha","5.2816","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1986","1986","kg/ha","5.541","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1987","1987","kg/ha","5.5229","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1988","1988","kg/ha","5.8531","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1989","1989","kg/ha","5.8204","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1990","1990","kg/ha","5.7227","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1991","1991","kg/ha","6.3248","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1992","1992","kg/ha","6.3505","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1993","1993","kg/ha","6.6525","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1994","1994","kg/ha","7.3443","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1995","1995","kg/ha","7.4115","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1996","1996","kg/ha","7.9859","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1997","1997","kg/ha","8.3045","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1998","1998","kg/ha","10.0853","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","1999","1999","kg/ha","8.863","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2000","2000","kg/ha","8.9795","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2001","2001","kg/ha","8.3462","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2002","2002","kg/ha","8.7355","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2003","2003","kg/ha","9.0757","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2004","2004","kg/ha","10.4496","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2005","2005","kg/ha","10.0456","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2006","2006","kg/ha","9.7238","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2007","2007","kg/ha","10.7512","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2008","2008","kg/ha","9.8529","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2009","2009","kg/ha","10.0782","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2010","2010","kg/ha","11.0138","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2011","2011","kg/ha","10.489","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2012","2012","kg/ha","10.9834","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2013","2013","kg/ha","11.2365","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2014","2014","kg/ha","11.0072","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2015","2015","kg/ha","11.6948","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2016","2016","kg/ha","11.7082","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2017","2017","kg/ha","11.8377","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","12.5829","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2019","2019","kg/ha","13.0523","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2020","2020","kg/ha","12.6925","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2021","2021","kg/ha","12.8366","E","Estimated value",""
"ESB","Cropland Nutrient Balance","704","Viet Nam","7276","Cropland nitrogen per unit area","5076","Atmospheric Deposition","2022","2022","kg/ha","12.568","E","Estimated value",""
